"Date","Price","Open","High","Low","Change %"
"2021-11-05 17:37:00","1.153335","1.15334","1.153375","1.15329","253"
"2021-11-05 17:38:00","1.1534","1.15333","1.15343","1.1533","249"
"2021-11-05 17:39:00","1.153585","1.153395","1.15361","1.15339","291"
"2021-11-05 17:40:00","1.15371","1.153585","1.15372","1.153585","246"
"2021-11-05 17:41:00","1.153505","1.15371","1.15371","1.153475","272"
"2021-11-05 17:42:00","1.153275","1.153495","1.15351","1.153235","277"
"2021-11-05 17:43:00","1.15318","1.15327","1.1533","1.15316","264"
"2021-11-05 17:44:00","1.15326","1.15318","1.153345","1.153175","268"
"2021-11-05 17:45:00","1.153345","1.15325","1.15335","1.153245","274"
"2021-11-05 17:46:00","1.15337","1.15335","1.153385","1.153265","259"
"2021-11-05 17:47:00","1.153355","1.153365","1.153425","1.15333","261"
"2021-11-05 17:48:00","1.1532","1.15335","1.153355","1.15318","262"
"2021-11-05 17:49:00","1.15321","1.15319","1.15327","1.153175","258"
"2021-11-05 17:50:00","1.15336","1.1532","1.153375","1.1532","275"
"2021-11-05 17:51:00","1.153465","1.15336","1.153555","1.15327","291"
"2021-11-05 17:52:00","1.15346","1.153465","1.153495","1.153375","282"
"2021-11-05 17:53:00","1.153345","1.153445","1.15352","1.15333","261"
"2021-11-05 17:54:00","1.153435","1.15335","1.15347","1.153345","253"
"2021-11-05 17:55:00","1.15348","1.153425","1.153515","1.153405","247"
"2021-11-05 17:56:00","1.15355","1.15348","1.15359","1.15346","284"
"2021-11-05 17:57:00","1.15345","1.153575","1.15359","1.15339","253"
"2021-11-05 17:58:00","1.15361","1.15344","1.15362","1.15343","298"
"2021-11-05 17:59:00","1.1536","1.153605","1.153635","1.153525","248"
"2021-11-05 18:00:00","1.15363","1.15362","1.153725","1.15352","285"
"2021-11-05 18:01:00","1.153625","1.153625","1.153645","1.153535","283"
"2021-11-05 18:02:00","1.15361","1.15362","1.153725","1.153595","258"
"2021-11-05 18:03:00","1.15344","1.153605","1.153615","1.153365","307"
"2021-11-05 18:04:00","1.15349","1.153445","1.153555","1.153425","285"
"2021-11-05 18:05:00","1.15364","1.15349","1.153655","1.153455","261"
"2021-11-05 18:06:00","1.153775","1.15364","1.15379","1.153635","276"
"2021-11-05 18:07:00","1.153705","1.15377","1.153775","1.15368","253"
"2021-11-05 18:08:00","1.153475","1.153695","1.15371","1.15345","279"
"2021-11-05 18:09:00","1.15349","1.153475","1.15354","1.15342","260"
"2021-11-05 18:10:00","1.15353","1.15349","1.153635","1.153475","273"
"2021-11-05 18:11:00","1.153295","1.15353","1.15357","1.153295","288"
"2021-11-05 18:12:00","1.15323","1.15329","1.15332","1.153195","262"
"2021-11-05 18:13:00","1.153175","1.153235","1.15326","1.153135","262"
"2021-11-05 18:14:00","1.15318","1.15315","1.15325","1.153135","288"
"2021-11-05 18:15:00","1.15324","1.1532","1.15328","1.153135","263"
"2021-11-05 18:16:00","1.15322","1.153235","1.15325","1.15313","268"
"2021-11-05 18:17:00","1.153405","1.153215","1.15343","1.153125","268"
"2021-11-05 18:18:00","1.15324","1.153415","1.15344","1.153185","306"
"2021-11-05 18:19:00","1.153285","1.15325","1.153305","1.153175","275"
"2021-11-05 18:20:00","1.153165","1.15329","1.15329","1.15312","291"
"2021-11-05 18:21:00","1.15315","1.153165","1.15321","1.15308","276"
"2021-11-05 18:22:00","1.153225","1.153135","1.15331","1.15308","299"
"2021-11-05 18:23:00","1.1533","1.153225","1.15337","1.15322","283"
"2021-11-05 18:24:00","1.153265","1.153295","1.153325","1.153135","270"
"2021-11-05 18:25:00","1.15324","1.153255","1.15332","1.15322","248"
"2021-11-05 18:26:00","1.153275","1.15324","1.153385","1.15323","295"
"2021-11-05 18:27:00","1.153305","1.15327","1.15333","1.153215","266"
"2021-11-05 18:28:00","1.15323","1.153305","1.153325","1.1532","273"
"2021-11-05 18:29:00","1.15332","1.153225","1.153355","1.153225","278"
"2021-11-05 18:30:00","1.153185","1.15332","1.15332","1.15316","244"
"2021-11-05 18:31:00","1.15326","1.153185","1.153295","1.153165","242"
"2021-11-05 18:32:00","1.15311","1.15326","1.15328","1.153095","276"
"2021-11-05 18:33:00","1.153015","1.153105","1.15312","1.153015","276"
"2021-11-05 18:34:00","1.153105","1.153","1.15321","1.153","272"
"2021-11-05 18:35:00","1.15334","1.153095","1.15334","1.153095","330"
"2021-11-05 18:36:00","1.153415","1.15334","1.15345","1.153305","301"
"2021-11-05 18:37:00","1.153455","1.153415","1.153475","1.15339","288"
"2021-11-05 18:38:00","1.153355","1.15346","1.153465","1.1533","276"
"2021-11-05 18:39:00","1.153365","1.153355","1.153375","1.15327","254"
"2021-11-05 18:40:00","1.15326","1.15336","1.1534","1.153225","259"
"2021-11-05 18:41:00","1.15345","1.153255","1.15351","1.153245","265"
"2021-11-05 18:42:00","1.153245","1.153445","1.153465","1.15319","292"
"2021-11-05 18:43:00","1.153185","1.153245","1.15333","1.153155","283"
"2021-11-05 18:44:00","1.15331","1.153185","1.15335","1.15314","291"
"2021-11-05 18:45:00","1.1533","1.15333","1.15337","1.15327","264"
"2021-11-05 18:46:00","1.153295","1.1533","1.15333","1.15326","239"
"2021-11-05 18:47:00","1.153285","1.15328","1.15334","1.153255","256"
"2021-11-05 18:48:00","1.15322","1.153285","1.153335","1.15316","258"
"2021-11-05 18:49:00","1.153445","1.15321","1.153465","1.15319","280"
"2021-11-05 18:50:00","1.153345","1.153415","1.15342","1.15333","300"
"2021-11-05 18:51:00","1.153425","1.15333","1.153425","1.15331","290"
"2021-11-05 18:52:00","1.153315","1.15344","1.15345","1.15327","266"
"2021-11-05 18:53:00","1.153165","1.15332","1.15344","1.153155","291"
"2021-11-05 18:54:00","1.15332","1.15318","1.153345","1.153145","291"
"2021-11-05 18:55:00","1.15324","1.153315","1.153355","1.153235","272"
"2021-11-05 18:56:00","1.15319","1.15324","1.15329","1.15316","295"
"2021-11-05 18:57:00","1.15322","1.153195","1.153265","1.153165","265"
"2021-11-05 18:58:00","1.15335","1.153215","1.15342","1.153215","270"
"2021-11-05 18:59:00","1.153375","1.153355","1.15338","1.153255","268"
"2021-11-05 19:00:00","1.153235","1.153375","1.153405","1.15315","292"
"2021-11-05 19:01:00","1.15328","1.153225","1.153355","1.15322","245"
"2021-11-05 19:02:00","1.153425","1.15328","1.153435","1.15328","266"
"2021-11-05 19:03:00","1.15343","1.15343","1.15343","1.15331","291"
"2021-11-05 19:04:00","1.153405","1.15344","1.15345","1.15329","261"
"2021-11-05 19:05:00","1.15339","1.153395","1.15344","1.15332","283"
"2021-11-05 19:06:00","1.153365","1.15339","1.153455","1.153335","299"
"2021-11-05 19:07:00","1.15339","1.153375","1.15346","1.15332","293"
"2021-11-05 19:08:00","1.15331","1.153385","1.153415","1.1533","264"
"2021-11-05 19:09:00","1.15331","1.15331","1.153345","1.15325","244"
"2021-11-05 19:10:00","1.153325","1.153315","1.153345","1.153215","267"
"2021-11-05 19:11:00","1.15329","1.153325","1.15333","1.15326","276"
"2021-11-05 19:12:00","1.15332","1.15329","1.15335","1.15323","282"
"2021-11-05 19:13:00","1.15334","1.153315","1.153385","1.15324","269"
"2021-11-05 19:14:00","1.153445","1.153345","1.153505","1.153345","267"
"2021-11-05 19:15:00","1.153435","1.153435","1.153485","1.153405","262"
"2021-11-05 19:16:00","1.1535","1.153435","1.153515","1.15338","253"
"2021-11-05 19:17:00","1.153765","1.15351","1.15381","1.153505","285"
"2021-11-05 19:18:00","1.153565","1.153775","1.15378","1.153535","280"
"2021-11-05 19:19:00","1.15363","1.15357","1.153685","1.15355","275"
"2021-11-05 19:20:00","1.153805","1.153625","1.153805","1.153575","265"
"2021-11-05 19:21:00","1.1537","1.153805","1.153905","1.15369","281"
"2021-11-05 19:22:00","1.153775","1.153695","1.15383","1.153695","257"
"2021-11-05 19:23:00","1.15377","1.153775","1.153815","1.153705","237"
"2021-11-05 19:24:00","1.153875","1.15377","1.153955","1.15364","317"
"2021-11-05 19:25:00","1.15382","1.153865","1.15399","1.153795","281"
"2021-11-05 19:26:00","1.15392","1.153815","1.15399","1.15381","287"
"2021-11-05 19:27:00","1.15387","1.15392","1.15395","1.15372","308"
"2021-11-05 19:28:00","1.15376","1.153865","1.153905","1.15376","284"
"2021-11-05 19:29:00","1.153945","1.15375","1.15403","1.15371","360"
"2021-11-05 19:30:00","1.15218","1.153945","1.153945","1.1521","623"
"2021-11-05 19:31:00","1.15232","1.152075","1.152405","1.15158","590"
"2021-11-05 19:32:00","1.15229","1.15233","1.152335","1.1517","492"
"2021-11-05 19:33:00","1.15274","1.152285","1.152755","1.152025","521"
"2021-11-05 19:34:00","1.15219","1.152735","1.15281","1.151915","444"
"2021-11-05 19:35:00","1.15277","1.15219","1.15278","1.15219","450"
"2021-11-05 19:36:00","1.152915","1.15276","1.15292","1.1526","383"
"2021-11-05 19:37:00","1.153415","1.152945","1.15354","1.152935","521"
"2021-11-05 19:38:00","1.1533","1.153415","1.153455","1.153005","452"
"2021-11-05 19:39:00","1.152995","1.1533","1.153535","1.152985","487"
"2021-11-05 19:40:00","1.1529","1.15302","1.153045","1.152605","483"
"2021-11-05 19:41:00","1.15313","1.152895","1.15337","1.152835","381"
"2021-11-05 19:42:00","1.152925","1.15312","1.15312","1.152585","391"
"2021-11-05 19:43:00","1.152375","1.152945","1.15296","1.15226","386"
"2021-11-05 19:44:00","1.15245","1.152375","1.1526","1.152205","441"
"2021-11-05 19:45:00","1.152335","1.15245","1.15253","1.152215","374"
"2021-11-05 19:46:00","1.15261","1.152335","1.152635","1.152285","322"
"2021-11-05 19:47:00","1.153055","1.1526","1.153055","1.152595","314"
"2021-11-05 19:48:00","1.15306","1.153055","1.15317","1.15291","339"
"2021-11-05 19:49:00","1.152885","1.15306","1.15306","1.15266","273"
"2021-11-05 19:50:00","1.15288","1.15288","1.152895","1.152425","386"
"2021-11-05 19:51:00","1.15263","1.15289","1.1529","1.15245","350"
"2021-11-05 19:52:00","1.152615","1.152625","1.15269","1.15253","313"
"2021-11-05 19:53:00","1.152695","1.15261","1.15279","1.15256","268"
"2021-11-05 19:54:00","1.15266","1.152695","1.152855","1.152655","290"
"2021-11-05 19:55:00","1.152555","1.152635","1.15269","1.152515","272"
"2021-11-05 19:56:00","1.15261","1.152555","1.152835","1.15254","307"
"2021-11-05 19:57:00","1.152185","1.152605","1.152615","1.152185","289"
"2021-11-05 19:58:00","1.1516","1.152185","1.152185","1.15152","358"
"2021-11-05 19:59:00","1.15146","1.1516","1.15183","1.15134","332"
"2021-11-05 20:00:00","1.15136","1.151445","1.151505","1.15134","309"
"2021-11-05 20:01:00","1.15147","1.151355","1.151615","1.15134","326"
"2021-11-05 20:02:00","1.15177","1.15148","1.1518","1.15148","316"
"2021-11-05 20:03:00","1.152045","1.151775","1.15207","1.151775","287"
"2021-11-05 20:04:00","1.152215","1.152045","1.15229","1.152045","316"
"2021-11-05 20:05:00","1.15192","1.152225","1.152285","1.15192","306"
"2021-11-05 20:06:00","1.151975","1.151945","1.15207","1.15189","313"
"2021-11-05 20:07:00","1.151625","1.151975","1.152015","1.151625","290"
"2021-11-05 20:08:00","1.15176","1.15161","1.15176","1.151495","308"
"2021-11-05 20:09:00","1.151795","1.151755","1.151805","1.15159","293"
"2021-11-05 20:10:00","1.15174","1.1518","1.151975","1.15171","312"
"2021-11-05 20:11:00","1.151705","1.151735","1.151835","1.151625","296"
"2021-11-05 20:12:00","1.15214","1.15171","1.15215","1.151695","293"
"2021-11-05 20:13:00","1.15232","1.15215","1.152335","1.152105","363"
"2021-11-05 20:14:00","1.15195","1.15234","1.152385","1.15195","299"
"2021-11-05 20:15:00","1.15222","1.15195","1.15224","1.15192","350"
"2021-11-05 20:16:00","1.152115","1.15223","1.15232","1.15208","309"
"2021-11-05 20:17:00","1.15215","1.152105","1.1522","1.152045","291"
"2021-11-05 20:18:00","1.15239","1.152155","1.152415","1.152085","302"
"2021-11-05 20:19:00","1.15227","1.15238","1.15244","1.15215","314"
"2021-11-05 20:20:00","1.15225","1.15227","1.15232","1.152045","297"
"2021-11-05 20:21:00","1.152255","1.152245","1.15237","1.152195","296"
"2021-11-05 20:22:00","1.152115","1.15226","1.152285","1.15211","304"
"2021-11-05 20:23:00","1.15228","1.152115","1.15229","1.15205","297"
"2021-11-05 20:24:00","1.152375","1.15226","1.152435","1.15225","299"
"2021-11-05 20:25:00","1.152465","1.152365","1.152475","1.1523","272"
"2021-11-05 20:26:00","1.153075","1.152475","1.153115","1.152475","336"
"2021-11-05 20:27:00","1.15307","1.15308","1.15321","1.153035","324"
"2021-11-05 20:28:00","1.15314","1.15308","1.15315","1.152995","297"
"2021-11-05 20:29:00","1.153075","1.15315","1.1532","1.152965","306"
"2021-11-05 20:30:00","1.153205","1.15308","1.153315","1.15303","344"
"2021-11-05 20:31:00","1.1529","1.15321","1.153225","1.15285","292"
"2021-11-05 20:32:00","1.153415","1.15291","1.15343","1.15291","304"
"2021-11-05 20:33:00","1.153315","1.153415","1.153665","1.153255","298"
"2021-11-05 20:34:00","1.153505","1.153315","1.153505","1.153185","293"
"2021-11-05 20:35:00","1.153395","1.153505","1.15352","1.15327","346"
"2021-11-05 20:36:00","1.153425","1.15338","1.15355","1.15335","329"
"2021-11-05 20:37:00","1.15319","1.15341","1.153425","1.15319","279"
"2021-11-05 20:38:00","1.15334","1.15321","1.15336","1.15317","313"
"2021-11-05 20:39:00","1.15303","1.15333","1.15334","1.15303","248"
"2021-11-05 20:40:00","1.152965","1.15304","1.153175","1.15284","291"
"2021-11-05 20:41:00","1.152795","1.152975","1.153","1.15267","283"
"2021-11-05 20:42:00","1.15276","1.152795","1.15282","1.15265","328"
"2021-11-05 20:43:00","1.15238","1.152755","1.152805","1.15238","331"
"2021-11-05 20:44:00","1.15262","1.15238","1.15262","1.15235","272"
"2021-11-05 20:45:00","1.15215","1.152665","1.152685","1.15215","336"
"2021-11-05 20:46:00","1.152345","1.152165","1.152475","1.152155","332"
"2021-11-05 20:47:00","1.152605","1.152335","1.15262","1.152335","271"
"2021-11-05 20:48:00","1.1525","1.1526","1.152725","1.152485","319"
"2021-11-05 20:49:00","1.15243","1.152495","1.152615","1.15237","296"
"2021-11-05 20:50:00","1.15229","1.152415","1.152515","1.15222","283"
"2021-11-05 20:51:00","1.15223","1.15229","1.15229","1.15205","284"
"2021-11-05 20:52:00","1.15211","1.15223","1.15228","1.15203","293"
"2021-11-05 20:53:00","1.15199","1.1521","1.15224","1.15199","311"
"2021-11-05 20:54:00","1.152225","1.151985","1.15231","1.151975","302"
"2021-11-05 20:55:00","1.15194","1.15223","1.152235","1.15194","326"
"2021-11-05 20:56:00","1.151895","1.151945","1.15205","1.151715","333"
"2021-11-05 20:57:00","1.151745","1.151895","1.152035","1.151745","280"
"2021-11-05 20:58:00","1.1518","1.151755","1.15184","1.151715","257"
"2021-11-05 20:59:00","1.15192","1.151795","1.15196","1.151775","264"
"2021-11-05 21:00:00","1.15197","1.15193","1.152245","1.15193","333"
"2021-11-05 21:01:00","1.15191","1.151965","1.15199","1.151865","271"
"2021-11-05 21:02:00","1.15194","1.15191","1.152015","1.151815","297"
"2021-11-05 21:03:00","1.15215","1.15194","1.152175","1.15193","307"
"2021-11-05 21:04:00","1.15213","1.15213","1.152325","1.15205","319"
"2021-11-05 21:05:00","1.152025","1.15218","1.152295","1.15201","290"
"2021-11-05 21:06:00","1.15203","1.152025","1.152075","1.151905","279"
"2021-11-05 21:07:00","1.152125","1.15202","1.152165","1.15193","273"
"2021-11-05 21:08:00","1.15205","1.15213","1.15229","1.15203","317"
"2021-11-05 21:09:00","1.1519","1.152045","1.152045","1.151885","277"
"2021-11-05 21:10:00","1.152015","1.15189","1.152075","1.15185","298"
"2021-11-05 21:11:00","1.15212","1.15201","1.15215","1.15194","289"
"2021-11-05 21:12:00","1.15197","1.152105","1.15213","1.151955","285"
"2021-11-05 21:13:00","1.15201","1.151975","1.15204","1.15188","259"
"2021-11-05 21:14:00","1.152075","1.152015","1.15212","1.151965","307"
"2021-11-05 21:15:00","1.15202","1.15207","1.152095","1.15196","271"
"2021-11-05 21:16:00","1.152185","1.152015","1.15222","1.15189","313"
"2021-11-05 21:17:00","1.15227","1.1522","1.1523","1.152065","295"
"2021-11-05 21:18:00","1.15224","1.152265","1.152335","1.15214","305"
"2021-11-05 21:19:00","1.15212","1.15225","1.152275","1.152055","268"
"2021-11-05 21:20:00","1.15207","1.15213","1.15214","1.152","283"
"2021-11-05 21:21:00","1.15206","1.15206","1.15208","1.151885","254"
"2021-11-05 21:22:00","1.1523","1.152065","1.15233","1.152045","260"
"2021-11-05 21:23:00","1.15256","1.15231","1.152565","1.152305","294"
"2021-11-05 21:24:00","1.15255","1.152555","1.152585","1.1524","276"
"2021-11-05 21:25:00","1.15244","1.15253","1.15261","1.15242","285"
"2021-11-05 21:26:00","1.15268","1.15244","1.15268","1.15242","276"
"2021-11-05 21:27:00","1.152635","1.152685","1.152725","1.152615","277"
"2021-11-05 21:28:00","1.152395","1.152635","1.152635","1.152345","294"
"2021-11-05 21:29:00","1.15238","1.15239","1.152455","1.15231","329"
"2021-11-05 21:30:00","1.15239","1.15238","1.15245","1.152295","301"
"2021-11-05 21:31:00","1.152225","1.152395","1.152405","1.152195","302"
"2021-11-05 21:32:00","1.152495","1.15222","1.152495","1.15212","280"
"2021-11-05 21:33:00","1.152335","1.152485","1.152495","1.15226","291"
"2021-11-05 21:34:00","1.152035","1.152335","1.152335","1.15201","266"
"2021-11-05 21:35:00","1.152365","1.15204","1.152365","1.15204","274"
"2021-11-05 21:36:00","1.152395","1.15237","1.15249","1.15234","290"
"2021-11-05 21:37:00","1.15228","1.152385","1.15241","1.152225","251"
"2021-11-05 21:38:00","1.15237","1.15228","1.152465","1.15227","280"
"2021-11-05 21:39:00","1.152345","1.15237","1.15244","1.152325","268"
"2021-11-05 21:40:00","1.15245","1.152335","1.152455","1.15231","270"
"2021-11-05 21:41:00","1.152635","1.15245","1.15274","1.152435","273"
"2021-11-05 21:42:00","1.15269","1.152635","1.1527","1.15251","262"
"2021-11-05 21:43:00","1.15234","1.152685","1.152685","1.15234","281"
"2021-11-05 21:44:00","1.152475","1.15234","1.152495","1.152275","300"
"2021-11-05 21:45:00","1.15262","1.152475","1.15266","1.15247","275"
"2021-11-05 21:46:00","1.152655","1.152625","1.1527","1.15261","266"
"2021-11-05 21:47:00","1.15274","1.152655","1.15278","1.152555","293"
"2021-11-05 21:48:00","1.15278","1.15273","1.1528","1.15269","275"
"2021-11-05 21:49:00","1.1527","1.15279","1.15281","1.15269","270"
"2021-11-05 21:50:00","1.15286","1.15271","1.152885","1.152675","275"
"2021-11-05 21:51:00","1.15287","1.15285","1.153055","1.152835","280"
"2021-11-05 21:52:00","1.15281","1.152855","1.15289","1.152765","291"
"2021-11-05 21:53:00","1.15271","1.152815","1.15282","1.152675","258"
"2021-11-05 21:54:00","1.15265","1.152705","1.152745","1.15252","263"
"2021-11-05 21:55:00","1.15285","1.15265","1.15285","1.152575","275"
"2021-11-05 21:56:00","1.15288","1.15285","1.1529","1.152715","264"
"2021-11-05 21:57:00","1.152925","1.152875","1.15304","1.15285","309"
"2021-11-05 21:58:00","1.152975","1.152915","1.153065","1.152835","273"
"2021-11-05 21:59:00","1.152815","1.152985","1.153015","1.15277","278"
"2021-11-05 22:00:00","1.152845","1.152805","1.152965","1.152765","305"
"2021-11-05 22:01:00","1.15285","1.152855","1.15288","1.15276","284"
"2021-11-05 22:02:00","1.15271","1.152855","1.15289","1.152685","263"
"2021-11-05 22:03:00","1.152745","1.1527","1.15281","1.15261","281"
"2021-11-05 22:04:00","1.152635","1.15274","1.15282","1.1526","272"
"2021-11-05 22:05:00","1.152655","1.15263","1.152735","1.15258","259"
"2021-11-05 22:06:00","1.15268","1.152655","1.15273","1.152565","258"
"2021-11-05 22:07:00","1.152705","1.15268","1.15272","1.152575","258"
"2021-11-05 22:08:00","1.15288","1.15271","1.1529","1.15268","286"
"2021-11-05 22:09:00","1.152905","1.152895","1.153035","1.15286","260"
"2021-11-05 22:10:00","1.152865","1.15291","1.15291","1.152795","261"
"2021-11-05 22:11:00","1.152865","1.15286","1.15291","1.1528","279"
"2021-11-05 22:12:00","1.1533","1.15286","1.1533","1.15286","294"
"2021-11-05 22:13:00","1.153475","1.153305","1.153595","1.153295","306"
"2021-11-05 22:14:00","1.15354","1.153475","1.15362","1.153425","318"
"2021-11-05 22:15:00","1.15347","1.15354","1.15356","1.153295","308"
"2021-11-05 22:16:00","1.15335","1.153475","1.153485","1.1533","275"
"2021-11-05 22:17:00","1.15331","1.15334","1.153445","1.15328","308"
"2021-11-05 22:18:00","1.153435","1.15331","1.15346","1.153175","296"
"2021-11-05 22:19:00","1.15345","1.15344","1.1536","1.153415","266"
"2021-11-05 22:20:00","1.153465","1.153455","1.153575","1.15338","289"
"2021-11-05 22:21:00","1.15352","1.153465","1.153585","1.15342","259"
"2021-11-05 22:22:00","1.15388","1.153515","1.153885","1.153495","295"
"2021-11-05 22:23:00","1.15391","1.15388","1.153985","1.15377","298"
"2021-11-05 22:24:00","1.154155","1.15391","1.154185","1.15388","294"
"2021-11-05 22:25:00","1.153985","1.15417","1.15418","1.153975","270"
"2021-11-05 22:26:00","1.154165","1.15399","1.154175","1.15399","262"
"2021-11-05 22:27:00","1.15412","1.15416","1.154195","1.154045","299"
"2021-11-05 22:28:00","1.15414","1.154125","1.15435","1.15409","270"
"2021-11-05 22:29:00","1.15418","1.15415","1.154235","1.154025","283"
"2021-11-05 22:30:00","1.154145","1.15419","1.154345","1.15414","273"
"2021-11-05 22:31:00","1.15425","1.154165","1.154315","1.15413","302"
"2021-11-05 22:32:00","1.154555","1.15424","1.15458","1.15423","293"
"2021-11-05 22:33:00","1.15477","1.15455","1.154805","1.154535","277"
"2021-11-05 22:34:00","1.15475","1.15478","1.154815","1.154685","285"
"2021-11-05 22:35:00","1.15462","1.15475","1.15476","1.154585","282"
"2021-11-05 22:36:00","1.15472","1.154625","1.15472","1.15455","299"
"2021-11-05 22:37:00","1.15485","1.15472","1.15489","1.15472","302"
"2021-11-05 22:38:00","1.15511","1.15485","1.15511","1.15485","312"
"2021-11-05 22:39:00","1.155325","1.155165","1.155405","1.15514","305"
"2021-11-05 22:40:00","1.155355","1.155335","1.15552","1.1553","278"
"2021-11-05 22:41:00","1.1555","1.155345","1.155605","1.155345","312"
"2021-11-05 22:42:00","1.15546","1.155495","1.155575","1.15538","294"
"2021-11-05 22:43:00","1.15539","1.15547","1.155505","1.15537","312"
"2021-11-05 22:44:00","1.15518","1.15538","1.15544","1.1551","300"
"2021-11-05 22:45:00","1.154815","1.155185","1.15521","1.154695","314"
"2021-11-05 22:46:00","1.154875","1.15479","1.154915","1.154715","296"
"2021-11-05 22:47:00","1.154855","1.15486","1.154995","1.15475","283"
"2021-11-05 22:48:00","1.15495","1.154845","1.15499","1.1548","303"
"2021-11-05 22:49:00","1.15501","1.154955","1.155105","1.15495","303"
"2021-11-05 22:50:00","1.155075","1.155015","1.155165","1.154975","311"
"2021-11-05 22:51:00","1.155375","1.155075","1.155425","1.15504","320"
"2021-11-05 22:52:00","1.15533","1.15538","1.1555","1.155245","274"
"2021-11-05 22:53:00","1.155595","1.15532","1.155595","1.155295","311"
"2021-11-05 22:54:00","1.155595","1.155585","1.15564","1.15541","302"
"2021-11-05 22:55:00","1.15535","1.15561","1.15564","1.15532","282"
"2021-11-05 22:56:00","1.155365","1.155345","1.15547","1.155285","302"
"2021-11-05 22:57:00","1.15545","1.155375","1.155525","1.1553","303"
"2021-11-05 22:58:00","1.15543","1.15546","1.1555","1.15532","298"
"2021-11-05 22:59:00","1.155255","1.15542","1.15542","1.155205","306"
"2021-11-05 23:00:00","1.15551","1.15523","1.155515","1.15523","314"
"2021-11-05 23:01:00","1.155515","1.1555","1.155615","1.15544","276"
"2021-11-05 23:02:00","1.155415","1.15552","1.15557","1.155385","282"
"2021-11-05 23:03:00","1.155495","1.15542","1.155525","1.15532","288"
"2021-11-05 23:04:00","1.1555","1.15549","1.15557","1.15549","260"
"2021-11-05 23:05:00","1.15553","1.15552","1.155635","1.15549","265"
"2021-11-05 23:06:00","1.15533","1.15552","1.155535","1.1553","342"
"2021-11-05 23:07:00","1.155135","1.1553","1.15533","1.154985","342"
"2021-11-05 23:08:00","1.155085","1.15513","1.15522","1.15507","338"
"2021-11-05 23:09:00","1.15501","1.1551","1.15516","1.15496","262"
"2021-11-05 23:10:00","1.15507","1.155","1.1552","1.154985","268"
"2021-11-05 23:11:00","1.15494","1.15507","1.155145","1.154925","282"
"2021-11-05 23:12:00","1.1553","1.154955","1.1553","1.154945","269"
"2021-11-05 23:13:00","1.15499","1.15529","1.15529","1.154985","266"
"2021-11-05 23:14:00","1.15497","1.15498","1.15504","1.15493","303"
"2021-11-05 23:15:00","1.155045","1.154975","1.15508","1.154955","279"
"2021-11-05 23:16:00","1.155035","1.15503","1.155105","1.15502","259"
"2021-11-05 23:17:00","1.15502","1.155035","1.15509","1.155005","279"
"2021-11-05 23:18:00","1.15513","1.15502","1.15513","1.155005","246"
"2021-11-05 23:19:00","1.15519","1.15512","1.155325","1.15512","282"
"2021-11-05 23:20:00","1.15527","1.155195","1.155325","1.15514","295"
"2021-11-05 23:21:00","1.15534","1.15527","1.15535","1.155205","265"
"2021-11-05 23:22:00","1.15528","1.15534","1.15538","1.155265","286"
"2021-11-05 23:23:00","1.1554","1.155285","1.15545","1.155265","262"
"2021-11-05 23:24:00","1.155535","1.1554","1.155535","1.155365","286"
"2021-11-05 23:25:00","1.15561","1.155545","1.15562","1.15546","266"
"2021-11-05 23:26:00","1.15571","1.15561","1.15579","1.15558","276"
"2021-11-05 23:27:00","1.155685","1.1557","1.1558","1.15566","274"
"2021-11-05 23:28:00","1.15554","1.155685","1.155725","1.15554","269"
"2021-11-05 23:29:00","1.15563","1.15553","1.155635","1.155505","254"
"2021-11-05 23:30:00","1.15569","1.155625","1.155755","1.155615","278"
"2021-11-05 23:31:00","1.155685","1.155705","1.155775","1.15567","247"
"2021-11-05 23:32:00","1.1558","1.1557","1.155825","1.155685","291"
"2021-11-05 23:33:00","1.15575","1.155795","1.15585","1.155705","287"
"2021-11-05 23:34:00","1.155735","1.155745","1.155805","1.155665","238"
"2021-11-05 23:35:00","1.15591","1.15574","1.15592","1.155705","259"
"2021-11-05 23:36:00","1.156005","1.15591","1.1561","1.15589","278"
"2021-11-05 23:37:00","1.15603","1.156005","1.156035","1.15597","260"
"2021-11-05 23:38:00","1.155945","1.15603","1.15607","1.155935","270"
"2021-11-05 23:39:00","1.15586","1.155955","1.155955","1.155765","265"
"2021-11-05 23:40:00","1.155895","1.155855","1.15598","1.15583","268"
"2021-11-05 23:41:00","1.15599","1.155895","1.156065","1.155875","269"
"2021-11-05 23:42:00","1.15598","1.15599","1.156085","1.155935","261"
"2021-11-05 23:43:00","1.15591","1.15597","1.15601","1.15589","260"
"2021-11-05 23:44:00","1.15588","1.155905","1.15599","1.15583","283"
"2021-11-05 23:45:00","1.155855","1.155885","1.155925","1.15579","283"
"2021-11-05 23:46:00","1.156035","1.155855","1.156045","1.15583","272"
"2021-11-05 23:47:00","1.155995","1.15603","1.15603","1.15592","281"
"2021-11-05 23:48:00","1.156","1.155985","1.156045","1.155965","260"
"2021-11-05 23:49:00","1.156115","1.15601","1.156125","1.15601","265"
"2021-11-05 23:50:00","1.15614","1.156105","1.156275","1.1561","287"
"2021-11-05 23:51:00","1.15647","1.15614","1.156485","1.156085","288"
"2021-11-05 23:52:00","1.15635","1.156485","1.156555","1.156345","296"
"2021-11-05 23:53:00","1.15653","1.156355","1.15656","1.156355","311"
"2021-11-05 23:54:00","1.1565","1.156515","1.156575","1.156445","290"
